code,level,type,localPrefix,name,postCode
16.02.21.2008,4,DESA,Desa,Sumber Baru,30681
16.02.21.2009,4,DESA,Desa,Mulya Jaya,30681
16.02.21.2010,4,DESA,Desa,Rotan Mulya,30681
16.02.21.2011,4,DESA,Desa,Embacang Permai,30681
16.02.21.2012,4,DESA,Desa,Gedung Rejo,30681
16.02.21.2013,4,DESA,Desa,Kertamukti,30681
16.02.21.2014,4,DESA,Desa,Kemang Indah,30681
16.02.21.2015,4,DESA,Desa,Balian Makmur,30681
16.02.21.2016,4,DESA,Desa,Sedyomulyo,30681
16.02.21.2017,4,DESA,Desa,Dabuk Makmur,30681
16.02.22,3,KECAMATAN,Kecamatan,Lempuing Jaya,
16.02.22.2001,4,DESA,Desa,Tanjung Sari I,30657
16.02.22.2002,4,DESA,Desa,Lubuk Seberuk,30657
16.02.22.2003,4,DESA,Desa,Rantau Durian I,30657
16.02.22.2004,4,DESA,Desa,Sungai Belida,30657
16.02.22.2005,4,DESA,Desa,Lempuing Indah,30657
16.02.22.2006,4,DESA,Desa,Muktisari,30657
16.02.22.2007,4,DESA,Desa,Tania Makmur,30657
16.02.22.2008,4,DESA,Desa,Sukamaju,30657
16.02.22.2009,4,DESA,Desa,Muara Burnai II,30657
16.02.22.2010,4,DESA,Desa,Suka Jaya,30657
16.02.22.2011,4,DESA,Desa,Rantau Durian II,30657
16.02.22.2012,4,DESA,Desa,Tanjung Sari II,30657
16.02.22.2013,4,DESA,Desa,Purwo Asri,30657
16.02.22.2014,4,DESA,Desa,Muara Burnai I,30657
16.02.22.2015,4,DESA,Desa,Lubuk Makmur,30657
16.02.22.2016,4,DESA,Desa,Rantau Durian Asli,30657
16.02.23,3,KECAMATAN,Kecamatan,Teluk Gelam,
16.02.23.2001,4,DESA,Desa,Benawa,30673
16.02.23.2002,4,DESA,Desa,Serapek,30673
16.02.23.2003,4,DESA,Desa,Sugih Waras,30673
16.02.23.2004,4,DESA,Desa,Muara Telang,30673
16.02.23.2005,4,DESA,Desa,Kuripan,30673
16.02.23.2006,4,DESA,Desa,Cinta Marga,30673
16.02.23.2007,4,DESA,Desa,Penyandingan,30673
16.02.23.2008,4,DESA,Desa,Talang Pengeran,30673
16.02.23.2009,4,DESA,Desa,Ulak Ketapang,30673
16.02.23.2010,4,DESA,Desa,Mulyaguna,30673
16.02.23.2011,4,DESA,Desa,Panca Tunggal Benawa,30673
16.02.23.2012,4,DESA,Desa,Bumi Harapan,30673
16.02.23.2013,4,DESA,Desa,Sinar Harapan Mulya,30673
16.02.23.2014,4,DESA,Desa,Seriguna,30673
16.02.24,3,KECAMATAN,Kecamatan,Pedamaran Timur,
16.02.24.2001,4,DESA,Desa,Pulau Geronggang,30672
16.02.24.2002,4,DESA,Desa,Sumber Hidup,30672
16.02.24.2003,4,DESA,Desa,Gading Raja,30672
16.02.24.2004,4,DESA,Desa,Maribaya,30672
16.02.24.2005,4,DESA,Desa,Pancawarna,30672
16.02.24.2006,4,DESA,Desa,Tanjung Makmur,30672
16.02.24.2007,4,DESA,Desa,Kayu Labu,30672
16.03,2,KABUPATEN,Kabupaten,Muara Enim,
16.03.01,3,KECAMATAN,Kecamatan,Tanjung Agung,
16.03.01.2001,4,DESA,Desa,Padang Bindu,31355
16.03.01.2002,4,DESA,Desa,Bedegung,31355
16.03.01.2003,4,DESA,Desa,Inderamayu,31355
16.03.01.2004,4,DESA,Desa,Muara Meo,31355
16.03.01.2005,4,DESA,Desa,Lubuk Nipis,31355
16.03.01.2006,4,DESA,Desa,Pandan Dulang,31355
16.03.01.2007,4,DESA,Desa,Sukaraja,31355
16.03.01.2008,4,DESA,Desa,Tanjung Baru,31355
16.03.01.2009,4,DESA,Desa,Lambur,31355
16.03.01.2010,4,DESA,Desa,Lebak Budi,31355
16.03.01.2011,4,DESA,Desa,Embawang,31355
16.03.01.2012,4,DESA,Desa,Pagar Dewa,31355
16.03.01.2013,4,DESA,Desa,Tanjung Bulan,31355
16.03.01.2014,4,DESA,Desa,Lesung Batu,31355
16.03.01.2015,4,DESA,Desa,Pandan Enim,31355
16.03.01.2016,4,DESA,Desa,Paduraksa,31355
16.03.01.2017,4,DESA,Desa,Matas,31355
16.03.01.2018,4,DESA,Desa,Tanjung Agung,31355
16.03.01.2019,4,DESA,Desa,Muara Emil,31355
16.03.01.2020,4,DESA,Desa,Tanjung Karangan,31355
16.03.01.2021,4,DESA,Desa,Seleman,31355
16.03.01.2022,4,DESA,Desa,Penyandingan,31355
16.03.01.2023,4,DESA,Desa,Tanjung Lalang,31355
16.03.01.2024,4,DESA,Desa,Pulau Panggung,31355
16.03.01.2025,4,DESA,Desa,Sugihwaras,31355
16.03.01.2026,4,DESA,Desa,Pagar Jati,31355
16.03.02,3,KECAMATAN,Kecamatan,Muara Enim,
16.03.02.1006,4,KELURAHAN,Kelurahan,Tungkal,31313
16.03.02.1007,4,KELURAHAN,Kelurahan,Pasar II Muara Enim,31311
16.03.02.1008,4,KELURAHAN,Kelurahan,Pasar III Muara Enim,31311
16.03.02.1009,4,KELURAHAN,Kelurahan,Pasar I Muara Enim,31311
16.03.02.1010,4,KELURAHAN,Kelurahan,Muara Enim,31312
16.03.02.1016,4,KELURAHAN,Kelurahan,Air Lintang,31311
16.03.02.2001,4,DESA,Desa,Tanjung Raja,31311
16.03.02.2002,4,DESA,Desa,Karang Raja,31311
16.03.02.2003,4,DESA,Desa,Muara Lawai,31311
16.03.02.2004,4,DESA,Desa,Tanjung Jati,31311
16.03.02.2005,4,DESA,Desa,Lubuk Emplas,31311
16.03.02.2011,4,DESA,Desa,Kepur,31311
16.03.02.2012,4,DESA,Desa,Tanjung Serian,31311
16.03.02.2013,4,DESA,Desa,Muara Harapan,31311
16.03.02.2014,4,DESA,Desa,Saka Jaya,31311
16.03.02.2015,4,DESA,Desa,Harapan Jaya,31311
16.03.03,3,KECAMATAN,Kecamatan,Rambang Dangku,
16.03.03.2001,4,DESA,Desa,Gemawang,31172
16.03.03.2002,4,DESA,Desa,Lubuk Raman,31172
16.03.03.2003,4,DESA,Desa,Jemenang,31172
16.03.03.2004,4,DESA,Desa,Tanjung Menang,31172
16.03.03.2005,4,DESA,Desa,Tebat Agung,31172
16.03.03.2006,4,DESA,Desa,Gerinam,31172
16.03.03.2007,4,DESA,Desa,Muara Niru,31172
16.03.03.2008,4,DESA,Desa,Banuayu,31172
16.03.03.2009,4,DESA,Desa,Kuripan,31172
16.03.03.2010,4,DESA,Desa,Batu Raja,31172
16.03.03.2011,4,DESA,Desa,Dangku,31172
16.03.03.2012,4,DESA,Desa,Siku,31172
16.03.03.2013,4,DESA,Desa,Gunung Raja,31172
16.03.03.2014,4,DESA,Desa,Suban Jeriji,31172
16.03.03.2015,4,DESA,Desa,Air Limau,31172
16.03.03.2016,4,DESA,Desa,Muara Emburung,31172
16.03.03.2017,4,DESA,Desa,Manunggal Jaya,31172
16.03.03.2018,4,DESA,Desa,Air Talas,31172
16.03.03.2019,4,DESA,Desa,Air Enau,31172
16.03.03.2020,4,DESA,Desa,Manunggal Makmur,31172
16.03.03.2021,4,DESA,Desa,Aur Duri,31172
16.03.03.2022,4,DESA,Desa,Pangkalan Babat,31172
16.03.03.2023,4,DESA,Desa,Kasih Dewa,31172
16.03.03.2024,4,DESA,Desa,Air Cekdam,31172
16.03.03.2025,4,DESA,Desa,Kahuripan Baru,31172
16.03.03.2026,4,DESA,Desa,Kuripan Selatan,31172
16.03.04,3,KECAMATAN,Kecamatan,Gunung Megang,
16.03.04.2001,4,DESA,Desa,Penanggiran,31352
16.03.04.2002,4,DESA,Desa,Gunung Megang Luar,31352
16.03.04.2003,4,DESA,Desa,Gunung Megang Dalam,31352
16.03.04.2004,4,DESA,Desa,Lubuk Mumpo,31352
16.03.04.2005,4,DESA,Desa,Perjito,31352
16.03.04.2006,4,DESA,Desa,Tanjung Muning,31352
16.03.04.2007,4,DESA,Desa,Tanjung Terang,31352
16.03.04.2016,4,DESA,Desa,Bangun Sari,31352
16.03.04.2017,4,DESA,Desa,Sumaja Makmur,31352
16.03.04.2018,4,DESA,Desa,Sidomulyo,31352
16.03.04.2019,4,DESA,Desa,Pajar Indah,31352
16.03.04.2020,4,DESA,Desa,Kayu Ara Sakti,31352
16.03.04.2021,4,DESA,Desa,Panang Jaya,31352
16.03.06,3,KECAMATAN,Kecamatan,Gelumbang,
16.03.06.1010,4,KELURAHAN,Kelurahan,Gelumbang,31171
16.03.06.2004,4,DESA,Desa,Gaung Telang,31171
16.03.06.2006,4,DESA,Desa,Pinang Banjar,31171
16.03.06.2008,4,DESA,Desa,Segayam,31171
16.03.06.2009,4,DESA,Desa,Tambangan Kelekar,31171
16.03.06.2011,4,DESA,Desa,Suka Menang,31171
16.03.06.2013,4,DESA,Desa,Karang Endah,31171
16.03.06.2014,4,DESA,Desa,Jambu,31171
16.03.06.2015,4,DESA,Desa,Midar,31171
16.03.06.2016,4,DESA,Desa,Mililian,31171
16.03.06.2017,4,DESA,Desa,Pedataran,31171
16.03.06.2018,4,DESA,Desa,Teluk Limau,31171
16.03.06.2019,4,DESA,Desa,Kerta Mulya,31171
16.03.06.2020,4,DESA,Desa,Sebau,31171
16.03.06.2021,4,DESA,Desa,Sigam,31171
16.03.06.2022,4,DESA,Desa,Payabakal,31171
16.03.06.2023,4,DESA,Desa,Bitis,31171
16.03.06.2024,4,DESA,Desa,Gumai,31171
16.03.06.2025,4,DESA,Desa,Putak,31171
16.03.06.2026,4,DESA,Desa,Talang Taling,31171
16.03.06.2030,4,DESA,Desa,Suka Jaya,31171
16.03.06.2031,4,DESA,Desa,Karang Endah Selatan,31171
16.03.06.2032,4,DESA,Desa,Betung,31171
16.03.07,3,KECAMATAN,Kecamatan,Lawang Kidul,
16.03.07.1001,4,KELURAHAN,Kelurahan,Tanjung Enim,31711
16.03.07.1002,4,KELURAHAN,Kelurahan,Pasar Tanjung Enim,31712
16.03.07.1003,4,KELURAHAN,Kelurahan,Tanjung Enim Selatan,31711
16.03.07.2004,4,DESA,Desa,Tegal Rejo,31713
16.03.07.2005,4,DESA,Desa,Lingga,31711
16.03.07.2006,4,DESA,Desa,Keban Agung,31711
16.03.07.2007,4,DESA,Desa,Darmo,31711
16.03.08,3,KECAMATAN,Kecamatan,Semende Darat Laut,
16.03.08.2001,4,DESA,Desa,Penindaian,31356
16.03.08.2002,4,DESA,Desa,Babatan,31356
16.03.08.2003,4,DESA,Desa,Muara Dua,31356
16.03.08.2004,4,DESA,Desa,Muara Danau,31356
16.03.08.2005,4,DESA,Desa,Penyandingan,31356
16.03.08.2006,4,DESA,Desa,Tanah Abang,31356
16.03.08.2007,4,DESA,Desa,Pagar Agung,31356
16.03.08.2008,4,DESA,Desa,Pulau Panggung,31356
16.03.08.2009,4,DESA,Desa,Karya Nyata,31356
16.03.08.2010,4,DESA,Desa,Perapau,31356
16.03.09,3,KECAMATAN,Kecamatan,Semende Darat Tengah,
16.03.09.2001,4,DESA,Desa,Tenam Bungkuk,31356
16.03.09.2002,4,DESA,Desa,Kota Padang,31356
16.03.09.2003,4,DESA,Desa,Gunung Agung,31356
16.03.09.2004,4,DESA,Desa,Sri Tanjung,31356
16.03.09.2005,4,DESA,Desa,Tebing Abang,31356
16.03.09.2006,4,DESA,Desa,Batu Surau,31356
16.03.09.2007,4,DESA,Desa,Tanjung Raya,31356
16.03.09.2008,4,DESA,Desa,Muara Tenang,31356
16.03.09.2009,4,DESA,Desa,Rekimai Jaya,31356
16.03.09.2010,4,DESA,Desa,Palak Tanah,31356
16.03.09.2011,4,DESA,Desa,Kota Agung,31356
16.03.09.2012,4,DESA,Desa,Swarna Dwipa,31356
16.03.10,3,KECAMATAN,Kecamatan,Semende Darat Ulu,
16.03.10.2001,4,DESA,Desa,Tanjung Tiga,31356
16.03.10.2002,4,DESA,Desa,Cahaya Alam,31356
16.03.10.2003,4,DESA,Desa,Datar Lebar,31356
16.03.10.2004,4,DESA,Desa,Segamit,31356
16.03.10.2005,4,DESA,Desa,Siring Agung,31356
16.03.10.2006,4,DESA,Desa,Aremantai,31356
16.03.10.2007,4,DESA,Desa,Tanjung Agung,31356
16.03.10.2008,4,DESA,Desa,Pajar Bulan,31356
16.03.10.2009,4,DESA,Desa,Pelakat,31356
16.03.10.2010,4,DESA,Desa,Danau Gerak,31356
16.03.11,3,KECAMATAN,Kecamatan,Ujan Mas,
16.03.11.2001,4,DESA,Desa,Pinang Belarik,31351
16.03.11.2002,4,DESA,Desa,Ujan Mas Lama,31351
16.03.11.2003,4,DESA,Desa,Ujan Mas Baru,31351
16.03.11.2004,4,DESA,Desa,Tanjung Raman,31351
16.03.11.2005,4,DESA,Desa,Muara Gula Baru,31351
16.03.11.2006,4,DESA,Desa,Muara Gula Lama,31351
16.03.11.2007,4,DESA,Desa,Guci,31351
16.03.11.2008,4,DESA,Desa,Ulak Bandung,31351
16.03.14,3,KECAMATAN,Kecamatan,Lubai,
16.03.14.2005,4,DESA,Desa,Aur,31173
16.03.14.2006,4,DESA,Desa,Beringin,31173
16.03.14.2007,4,DESA,Desa,Kota Baru,31173
16.03.14.2008,4,DESA,Desa,Pagar Gunung,31173
16.03.14.2009,4,DESA,Desa,Gunung Raja,31173
16.03.14.2010,4,DESA,Desa,Tanjung Kemala,31173
16.03.14.2011,4,DESA,Desa,Suka Merindu,31173
16.03.14.2014,4,DESA,Desa,Jiwa Baru,31173
16.03.14.2020,4,DESA,Desa,Air Asam,31173
16.03.14.2021,4,DESA,Desa,Menanti,31173
16.03.15,3,KECAMATAN,Kecamatan,Rambang,
16.03.15.2001,4,DESA,Desa,Baru Rambang,31173
16.03.15.2002,4,DESA,Desa,Sugihan,31173
16.03.15.2003,4,DESA,Desa,Tanjung Raya,31173
16.03.15.2004,4,DESA,Desa,Tanjung Dalam,31173
16.03.15.2005,4,DESA,Desa,Sukarami,31173
16.03.15.2006,4,DESA,Desa,Pagar Agung,31173
16.03.15.2007,4,DESA,Desa,Sugih Waras,31173
16.03.15.2008,4,DESA,Desa,Sumber Rahayu,31173
16.03.15.2009,4,DESA,Desa,Marga Mulya,31173
16.03.15.2010,4,DESA,Desa,Kencana Mulia,31173
16.03.15.2011,4,DESA,Desa,Negeri Agung,31173
16.03.15.2012,4,DESA,Desa,Sugihwaras Barat,31173
16.03.15.2013,4,DESA,Desa,Air Keruh,31173
16.03.16,3,KECAMATAN,Kecamatan,Sungai Rotan,
16.03.16.2001,4,DESA,Desa,Tanjung Miring,31357
16.03.16.2002,4,DESA,Desa,Danau Tampang,31357
16.03.16.2003,4,DESA,Desa,Kasai,31357
16.03.16.2004,4,DESA,Desa,Sungai Rotan,31357
16.03.16.2005,4,DESA,Desa,Sukamerindu,31357
16.03.16.2006,4,DESA,Desa,Tanding Marga,31357
16.03.16.2007,4,DESA,Desa,Muara Lematang,31357
16.03.16.2008,4,DESA,Desa,Sukadana,31357
16.03.16.2009,4,DESA,Desa,Modong,31357
16.03.16.2010,4,DESA,Desa,Sukacinta,31357
16.03.16.2011,4,DESA,Desa,Penandingan,31357
16.03.16.2012,4,DESA,Desa,Danau Rata,31357
16.03.16.2013,4,DESA,Desa,Paya Angus,31357
16.03.16.2014,4,DESA,Desa,Sukarami,31357
16.03.16.2015,4,DESA,Desa,Petar Dalam,31357
16.03.16.2016,4,DESA,Desa,Sukajadi,31357
16.03.16.2017,4,DESA,Desa,Sukamaju,31357
16.03.16.2018,4,DESA,Desa,Danau Baru,31357
16.03.16.2019,4,DESA,Desa,Petar Luar,31357
16.03.17,3,KECAMATAN,Kecamatan,Lembak,
16.03.17.2007,4,DESA,Desa,Petanang,31171
16.03.17.2008,4,DESA,Desa,Talang Nangka,31171
16.03.17.2009,4,DESA,Desa,Alai,31171
16.03.17.2010,4,DESA,Desa,Sungai Duren,31171
16.03.17.2011,4,DESA,Desa,Tapus,31171
16.03.17.2012,4,DESA,Desa,Lembak,31171
16.03.17.2013,4,DESA,Desa,Kemang,31171
16.03.17.2014,4,DESA,Desa,Lubuk Enau,31171
16.03.17.2015,4,DESA,Desa,Alai Selatan,31171
16.03.17.2019,4,DESA,Desa,Tanjung Baru,31171
16.03.19,3,KECAMATAN,Kecamatan,Benakat,
16.03.19.2001,4,DESA,Desa,Padang Bindu,31626
16.03.19.2002,4,DESA,Desa,Betung,31626
16.03.19.2003,4,DESA,Desa,Pagar Dewa,31626
16.03.19.2004,4,DESA,Desa,Pagarjati,31626
16.03.19.2005,4,DESA,Desa,Hidup Baru,31626
16.03.19.2006,4,DESA,Desa,Rami Pasai,31626
16.03.21,3,KECAMATAN,Kecamatan,Kelekar,
16.03.21.2001,4,DESA,Desa,Embacang Kelekar,31171
16.03.21.2002,4,DESA,Desa,Menanti,31171
16.03.21.2003,4,DESA,Desa,Menanti Selatan,31171
16.03.21.2004,4,DESA,Desa,Suban Baru,31171
16.03.21.2005,4,DESA,Desa,Pelempang,31171
16.03.21.2006,4,DESA,Desa,Teluk Jaya,31171
16.03.21.2007,4,DESA,Desa,Tanjung Medang,31171
16.03.22,3,KECAMATAN,Kecamatan,Muara Belida,
16.03.22.2001,4,DESA,Desa,Gedung Buruk,31171
16.03.22.2002,4,DESA,Desa,Arisan Musi,31171
16.03.22.2003,4,DESA,Desa,Harapan Mulia,31171
16.03.22.2004,4,DESA,Desa,Mulia Abadi,31171
16.03.22.2005,4,DESA,Desa,Arisan Musi Timur,31171
16.03.22.2006,4,DESA,Desa,Patra Tani,31171
16.03.22.2007,4,DESA,Desa,Tanjung Baru,31171
16.03.22.2008,4,DESA,Desa,Kayu Ara Batu,31171
16.03.23,3,KECAMATAN,Kecamatan,Belimbing,
16.03.23.2001,4,DESA,Desa,Tanjung,31626
16.03.23.2002,4,DESA,Desa,Simpang Tanjung,31626
16.03.23.2003,4,DESA,Desa,Cinta Kasih,31626
16.03.23.2004,4,DESA,Desa,Teluk Lubuk,31626
16.03.23.2005,4,DESA,Desa,Berugo,31626
16.03.23.2006,4,DESA,Desa,Belimbing,31626
16.03.23.2007,4,DESA,Desa,Bulang,31626
16.03.23.2008,4,DESA,Desa,Belimbing Jaya,31626
16.03.23.2009,4,DESA,Desa,Darmo Kasih,31626
16.03.23.2010,4,DESA,Desa,Dalam,31626
16.03.24,3,KECAMATAN,Kecamatan,Belida Darat,
16.03.24.2001,4,DESA,Desa,Tanjung Bunut,31626
16.03.24.2002,4,DESA,Desa,Babat,31626
16.03.24.2003,4,DESA,Desa,Lubuk Semantung,31626
16.03.24.2004,4,DESA,Desa,Lubuk Getam,31626
16.03.24.2005,4,DESA,Desa,Talang Balai,31626
16.03.24.2006,4,DESA,Desa,Talang Beliung,31626
16.03.24.2007,4,DESA,Desa,Sialingan,31626
16.03.24.2008,4,DESA,Desa,Tanjung Tiga,31626
16.03.24.2009,4,DESA,Desa,Ibul,31626
16.03.24.2010,4,DESA,Desa,Gaung Asam,31626
16.03.25,3,KECAMATAN,Kecamatan,Lubai Ulu,
16.03.25.2001,4,DESA,Desa,Karang Agung,31171
16.03.25.2002,4,DESA,Desa,Karang Sari,31171
16.03.25.2003,4,DESA,Desa,Karang Mulya,31171
16.03.25.2004,4,DESA,Desa,Sumber Mulya,31171
16.03.25.2005,4,DESA,Desa,Sumber Asri,31171
16.03.25.2006,4,DESA,Desa,Pagar Dewa,31171
16.03.25.2007,4,DESA,Desa,Prabumenang,31171
16.03.25.2008,4,DESA,Desa,Lecah,31171
16.03.25.2009,4,DESA,Desa,Mekar Jaya,31171
16.03.25.2010,4,DESA,Desa,Lubai Persada,31171
16.03.25.2011,4,DESA,Desa,Lubai Makmur,31171
16.04,2,KABUPATEN,Kabupaten,Lahat,
16.04.01,3,KECAMATAN,Kecamatan,Tanjungsakti Pumu,
16.04.01.2001,4,DESA,Desa,Kembang Ayun,31581
16.04.01.2002,4,DESA,Desa,Gunung Meraksa,31581
16.04.01.2003,4,DESA,Desa,Tanjung Alam,31581
16.04.01.2004,4,DESA,Desa,Batu Rancing,31581
16.04.01.2005,4,DESA,Desa,Suban,31581
16.04.01.2006,4,DESA,Desa,Genting,31581
16.04.01.2007,4,DESA,Desa,Gunung Ayu,31581
16.04.01.2008,4,DESA,Desa,Ujung Pulau,31581
16.04.01.2009,4,DESA,Desa,Muara Cawang,31581
16.04.01.2010,4,DESA,Desa,Kepala Siring,31581
16.04.01.2011,4,DESA,Desa,Simpang III Pumu,31581
16.04.01.2012,4,DESA,Desa,Gunung Raya,31581
16.04.01.2013,4,DESA,Desa,Talang Tinggi,31581
16.04.01.2014,4,DESA,Desa,Karang Agung,31581
16.04.06,3,KECAMATAN,Kecamatan,Jarai,
16.04.06.2008,4,DESA,Desa,Sadan,31591
16.04.06.2009,4,DESA,Desa,Penantian,31591
16.04.06.2010,4,DESA,Desa,Bandar Aji,31591
16.04.06.2011,4,DESA,Desa,Tertap,31591
16.04.06.2012,4,DESA,Desa,Serambi,31591
16.04.06.2013,4,DESA,Desa,Muara Tawi,31591
16.04.06.2014,4,DESA,Desa,Kedaton,31591
16.04.06.2015,4,DESA,Desa,Pelajaran,31591
16.04.06.2016,4,DESA,Desa,Nanti Giri,31591
16.04.06.2017,4,DESA,Desa,Pama Salak,31591
16.04.06.2018,4,DESA,Desa,Jemaring,31591
16.04.06.2019,4,DESA,Desa,Aromantai,31591
16.04.06.2020,4,DESA,Desa,Jarai,31591
16.04.06.2021,4,DESA,Desa,Tanjung Menang,31591
16.04.06.2022,4,DESA,Desa,Mangun Sari,31591
16.04.06.2023,4,DESA,Desa,Pagar Dewa,31591
16.04.06.2024,4,DESA,Desa,Sukananti,31591
16.04.06.2025,4,DESA,Desa,Lubuk Saung,31591
16.04.06.2026,4,DESA,Desa,Karang Tanding,31591
16.04.06.2027,4,DESA,Desa,Gunung Raya,31591
16.04.06.2028,4,DESA,Desa,Gunung Megang,31591
16.04.07,3,KECAMATAN,Kecamatan,Kota Agung,
16.04.07.2001,4,DESA,Desa,Bangke,31462
16.04.07.2002,4,DESA,Desa,Tebat Langsat,31462
16.04.07.2003,4,DESA,Desa,Singapure,31462
16.04.07.2004,4,DESA,Desa,Gunung Liwat,31462
16.04.07.2005,4,DESA,Desa,Kebun Jati,31462
16.04.07.2006,4,DESA,Desa,Bintuhan,31462
16.04.07.2007,4,DESA,Desa,Mutar Alam Baru,31462
16.04.07.2008,4,DESA,Desa,Pandan Arang Ulu,31462
16.04.07.2009,4,DESA,Desa,Mutar Alam Lama,31462
16.04.07.2010,4,DESA,Desa,Tanjung Raman,31462
16.04.07.2011,4,DESA,Desa,Tunggul Bute,31462
16.04.07.2012,4,DESA,Desa,Karang Endah,31462
16.04.07.2013,4,DESA,Desa,Karang Agung,31462
16.04.07.2014,4,DESA,Desa,Suka Raja,31462
16.04.07.2015,4,DESA,Desa,Gedung Agung,31462
16.04.07.2016,4,DESA,Desa,Kota Agung,31462
16.04.07.2017,4,DESA,Desa,Lawang Agung,31462
16.04.07.2018,4,DESA,Desa,Sukarami,31462
16.04.07.2019,4,DESA,Desa,Tanjung Beringin,31462
16.04.07.2020,4,DESA,Desa,Pagaruyung,31462
16.04.07.2031,4,DESA,Desa,Muara Gula,31462
16.04.07.2032,4,DESA,Desa,Tanjung Bulan,31462
16.04.08,3,KECAMATAN,Kecamatan,Pulaupinang,
16.04.08.2008,4,DESA,Desa,Tanjung Mulak,31461
16.04.08.2009,4,DESA,Desa,Pulau Pinang,31461
16.04.08.2010,4,DESA,Desa,Tanjung Sirih,31461
16.04.08.2011,4,DESA,Desa,Lubuk Sepang,31461
16.04.08.2012,4,DESA,Desa,Karang Dalam,31461
16.04.08.2013,4,DESA,Desa,Kuba,31461
16.04.08.2014,4,DESA,Desa,Jati,31461
16.04.08.2016,4,DESA,Desa,Pagar Batu,31461
16.04.08.2017,4,DESA,Desa,Muara Siban,31461
16.04.08.2018,4,DESA,Desa,Perigi,31461
16.04.09,3,KECAMATAN,Kecamatan,Merapi Barat,
16.04.09.2010,4,DESA,Desa,Suka Cinta,31471
16.04.09.2011,4,DESA,Desa,Gunung Agung,31471
16.04.09.2012,4,DESA,Desa,Tanjung Pinang,31471
16.04.09.2013,4,DESA,Desa,Suka Marga,31471
16.04.09.2014,4,DESA,Desa,Payo,31471
16.04.09.2015,4,DESA,Desa,Karang Endah,31471
16.04.09.2016,4,DESA,Desa,Tanjung Telang,31471
16.04.09.2017,4,DESA,Desa,Lubuk Kepayang,31471
16.04.09.2018,4,DESA,Desa,Muara Temiang,31471
16.04.09.2019,4,DESA,Desa,Ulak Pandan,31471
16.04.09.2020,4,DESA,Desa,Negeri Agung,31471
16.04.09.2021,4,DESA,Desa,Lebak Budi,31471
16.04.09.2022,4,DESA,Desa,Tanjung Baru,31471
16.04.09.2023,4,DESA,Desa,Kebur,31471
16.04.09.2024,4,DESA,Desa,Telatang,31471
16.04.09.2025,4,DESA,Desa,Muara Maung,31471
16.04.09.2026,4,DESA,Desa,Merapi,31471
16.04.09.2040,4,DESA,Desa,Purwosari,31471
16.04.09.2041,4,DESA,Desa,Karang Rejo,31471
16.04.10,3,KECAMATAN,Kecamatan,Lahat,
16.04.10.1031,4,KELURAHAN,Kelurahan,Lahat Tengah,31419
16.04.10.1032,4,KELURAHAN,Kelurahan,Gunung Gajah,31418
16.04.10.1033,4,KELURAHAN,Kelurahan,Pagar Agung,31417
16.04.10.1037,4,KELURAHAN,Kelurahan,Talang Jawa,31411
16.04.10.1038,4,KELURAHAN,Kelurahan,Pasar Baru,31411
16.04.10.1040,4,KELURAHAN,Kelurahan,Kota Baru,31415
16.04.10.1041,4,KELURAHAN,Kelurahan,Pasar Lama,31413
16.04.10.1042,4,KELURAHAN,Kelurahan,Pasar Bawah,31412
16.04.10.1043,4,KELURAHAN,Kelurahan,RD. PJKA,31411
16.04.10.1046,4,KELURAHAN,Kelurahan,Bandar Agung,31414
16.04.10.1051,4,KELURAHAN,Kelurahan,Kota Negara,31414
16.04.10.1052,4,KELURAHAN,Kelurahan,Kota Jaya,31412
16.04.10.1054,4,KELURAHAN,Kelurahan,RD. PJKA Bandar Agung,31411
16.04.10.1058,4,KELURAHAN,Kelurahan,Sari Bunga Mas,31419
16.04.10.1059,4,KELURAHAN,Kelurahan,Bandar Jaya,31419
16.04.10.1060,4,KELURAHAN,Kelurahan,Talang Jawa Selatan,31416
16.04.10.1061,4,KELURAHAN,Kelurahan,Talang Jawa Utara,31416
16.04.10.2012,4,DESA,Desa,Padang Lengkuas,31419
16.04.10.2027,4,DESA,Desa,Selawi,31419
16.04.10.2030,4,DESA,Desa,Sukanegara,31419
16.04.10.2034,4,DESA,Desa,Kota Raya,31419
16.04.10.2035,4,DESA,Desa,Keban,31419
16.04.10.2036,4,DESA,Desa,Pagar Sari,31419
16.04.10.2039,4,DESA,Desa,Pagar Negara,31419
16.04.10.2049,4,DESA,Desa,Senabing,31419
16.04.10.2050,4,DESA,Desa,Manggul,31419
16.04.10.2053,4,DESA,Desa,Ulak Lebar,31419
16.04.10.2055,4,DESA,Desa,Giri Mulya,31411
16.04.10.2056,4,DESA,Desa,Makarti Tama,31419
16.04.10.2057,4,DESA,Desa,Ulak Mas,31419
16.04.12,3,KECAMATAN,Kecamatan,Pajar Bulan,
16.04.12.2001,4,DESA,Desa,Talang Baru,31356
16.04.12.2002,4,DESA,Desa,Talang Pagar Agung,31356
16.04.12.2003,4,DESA,Desa,Bantunan,31356
16.04.12.2004,4,DESA,Desa,Suka Bumi,31356
16.04.12.2005,4,DESA,Desa,Pulau Panggung,31356
16.04.12.2006,4,DESA,Desa,Pajar Bulan,31356
16.04.12.2007,4,DESA,Desa,Kota Raya Lembak,31356
16.04.12.2008,4,DESA,Desa,Sumur,31356
16.04.12.2009,4,DESA,Desa,Gelung Sakti,31356
16.04.12.2010,4,DESA,Desa,Pulau,31356
