code,level,type,localPrefix,name
12.24.06.2003,4,DESA,Desa,Hilimbowo Kare
12.24.06.2004,4,DESA,Desa,Laehuwa
12.24.06.2005,4,DESA,Desa,Mazingo
12.24.06.2006,4,DESA,Desa,Hilina'a
12.24.07,3,KECAMATAN,Kecamatan,Alasa
12.24.07.2001,4,DESA,Desa,Bitaya
12.24.07.2002,4,DESA,Desa,Lahemboho
12.24.07.2003,4,DESA,Desa,Anaoma
12.24.07.2004,4,DESA,Desa,Dahana Tugala Oyo
12.24.07.2005,4,DESA,Desa,Fulolo
12.24.07.2006,4,DESA,Desa,Hiligawoni
12.24.07.2007,4,DESA,Desa,Ononamolo Tumula
12.24.07.2008,4,DESA,Desa,Banua Sibohou I
12.24.07.2009,4,DESA,Desa,Ombolata
12.24.07.2010,4,DESA,Desa,Banua Sibohou II
12.24.07.2011,4,DESA,Desa,Dahana Alasa
12.24.07.2012,4,DESA,Desa,Ononamolo Alasa
12.24.07.2013,4,DESA,Desa,Loloana'a
12.24.07.2014,4,DESA,Desa,Hilisebua Siwalubanua
12.24.08,3,KECAMATAN,Kecamatan,Tugala Oyo
12.24.08.2001,4,DESA,Desa,Te'olo
12.24.08.2002,4,DESA,Desa,Siwawo
12.24.08.2003,4,DESA,Desa,Fabaliwa Oyo
12.24.08.2004,4,DESA,Desa,Ononazara
12.24.08.2005,4,DESA,Desa,Humene Siheneasi
12.24.08.2006,4,DESA,Desa,Gunung Tua
12.24.08.2007,4,DESA,Desa,Botona'ai
12.24.08.2008,4,DESA,Desa,Harefa
12.24.09,3,KECAMATAN,Kecamatan,Afulu
12.24.09.2001,4,DESA,Desa,Afulu
12.24.09.2002,4,DESA,Desa,Lauru Fadoro
12.24.09.2003,4,DESA,Desa,Lauru I
12.24.09.2004,4,DESA,Desa,Ombolata Afulu
12.24.09.2005,4,DESA,Desa,Harewakhe
12.24.09.2006,4,DESA,Desa,Sisobahili
12.24.09.2007,4,DESA,Desa,Lauru Lahewa
12.24.09.2008,4,DESA,Desa,Sifaoro'asi
12.24.09.2009,4,DESA,Desa,Faekhuna'a
12.24.10,3,KECAMATAN,Kecamatan,Lahewa
12.24.10.1001,4,KELURAHAN,Kelurahan,Pasar Lahewa
12.24.10.2002,4,DESA,Desa,Iraono Lase
12.24.10.2003,4,DESA,Desa,Holi
12.24.10.2004,4,DESA,Desa,Sifaoro'asi
12.24.10.2005,4,DESA,Desa,Hilizukhu
12.24.10.2006,4,DESA,Desa,Onozalukhu
12.24.10.2007,4,DESA,Desa,Hilina'a
12.24.10.2008,4,DESA,Desa,Hiligodu Hoya
12.24.10.2009,4,DESA,Desa,Sitolubanua
12.24.10.2010,4,DESA,Desa,Hilihati
12.24.10.2011,4,DESA,Desa,Fadoro Sitolu Hili
12.24.10.2012,4,DESA,Desa,Marafala
12.24.10.2013,4,DESA,Desa,Hiligawolo
12.24.10.2014,4,DESA,Desa,Balefadoro Tuho
12.24.10.2015,4,DESA,Desa,Ombolata
12.24.10.2016,4,DESA,Desa,Afia
12.24.10.2017,4,DESA,Desa,Moawo
12.24.10.2018,4,DESA,Desa,Lasara
12.24.10.2019,4,DESA,Desa,Sihene'asi
12.24.10.2020,4,DESA,Desa,Fadoro Hilimbowo
12.24.10.2021,4,DESA,Desa,Fadoro Hilihambawa
12.24.11,3,KECAMATAN,Kecamatan,Lahewa Timur
12.24.11.2001,4,DESA,Desa,Laowowaga
12.24.11.2002,4,DESA,Desa,Lukhu Lase
12.24.11.2003,4,DESA,Desa,Tetehosi Sorowi
12.24.11.2004,4,DESA,Desa,Tefa'o
12.24.11.2005,4,DESA,Desa,Tugala Lauru
12.24.11.2006,4,DESA,Desa,Muzoi
12.24.11.2007,4,DESA,Desa,Meafu
12.25,2,KABUPATEN,Kabupaten,Nias Barat
12.25.01,3,KECAMATAN,Kecamatan,Lahomi
12.25.01.2001,4,DESA,Desa,Sisobaoho
12.25.01.2002,4,DESA,Desa,Bawozamaiwo
12.25.01.2003,4,DESA,Desa,Sitolubanua
12.25.01.2004,4,DESA,Desa,Lologundre
12.25.01.2005,4,DESA,Desa,Iraonogaila
12.25.01.2006,4,DESA,Desa,Tigaserangkai
12.25.01.2007,4,DESA,Desa,Onowaembo
12.25.01.2008,4,DESA,Desa,Onolimbu
12.25.01.2009,4,DESA,Desa,Haliadulo
12.25.01.2010,4,DESA,Desa,Sisobambowo
12.25.01.2011,4,DESA,Desa,Lolowau
12.25.02,3,KECAMATAN,Kecamatan,Sirombu
12.25.02.2001,4,DESA,Desa,Bawosaloo
12.25.02.2002,4,DESA,Desa,Imana
12.25.02.2003,4,DESA,Desa,Tuwa Tuwa
12.25.02.2004,4,DESA,Desa,Kafo Kafo
12.25.02.2005,4,DESA,Desa,Bawasawa
12.25.02.2006,4,DESA,Desa,Pulau Bogi
12.25.02.2007,4,DESA,Desa,Halamona
12.25.02.2008,4,DESA,Desa,Hanofa
12.25.02.2009,4,DESA,Desa,Lahawa
12.25.02.2010,4,DESA,Desa,Hinako
12.25.02.2011,4,DESA,Desa,Sineneeto
12.25.02.2012,4,DESA,Desa,Balowondrate
12.25.02.2013,4,DESA,Desa,Hilimberuanaa
12.25.02.2014,4,DESA,Desa,Lahusa
12.25.02.2015,4,DESA,Desa,Ombolata
12.25.02.2016,4,DESA,Desa,Tetehosi
12.25.02.2017,4,DESA,Desa,Togimbogi
12.25.02.2018,4,DESA,Desa,Sisobandrao
12.25.02.2019,4,DESA,Desa,Fadoro
12.25.02.2020,4,DESA,Desa,Tugala Gawu
12.25.02.2021,4,DESA,Desa,Sirombu
12.25.02.2022,4,DESA,Desa,Togideu
12.25.02.2023,4,DESA,Desa,Tugala
12.25.02.2024,4,DESA,Desa,Orahili
12.25.02.2025,4,DESA,Desa,Gunungcahaya
12.25.03,3,KECAMATAN,Kecamatan,Mandrehe Barat
12.25.03.2001,4,DESA,Desa,Onolimbu Raya
12.25.03.2002,4,DESA,Desa,Ononamolo III
12.25.03.2003,4,DESA,Desa,Sisobaoho
12.25.03.2004,4,DESA,Desa,Iraonogeba
12.25.03.2005,4,DESA,Desa,Lolohia
12.25.03.2006,4,DESA,Desa,Fadorosifulubanua
12.25.03.2007,4,DESA,Desa,Hillidaura
12.25.03.2008,4,DESA,Desa,Sisarahili II
12.25.03.2009,4,DESA,Desa,Lasara Bagawu
12.25.03.2010,4,DESA,Desa,Sisobandrao
12.25.03.2011,4,DESA,Desa,Mazingo
12.25.03.2012,4,DESA,Desa,Onolimbu You
12.25.03.2013,4,DESA,Desa,Lasarafaga
12.25.03.2014,4,DESA,Desa,Orahili Badalu
12.25.04,3,KECAMATAN,Kecamatan,Moro'o
12.25.04.2001,4,DESA,Desa,Hiliwaloo II
12.25.04.2002,4,DESA,Desa,Gunungbaru
12.25.04.2003,4,DESA,Desa,Hilisoromi
12.25.04.2004,4,DESA,Desa,Siduahili
12.25.04.2005,4,DESA,Desa,Sitolubanua Fadoro
12.25.04.2006,4,DESA,Desa,Halifadolo
12.25.04.2007,4,DESA,Desa,Lasara Bahili
12.25.04.2008,4,DESA,Desa,Hiliwaele
12.25.04.2009,4,DESA,Desa,Sitoluewali
12.25.04.2010,4,DESA,Desa,Onozalukhu You
12.25.05,3,KECAMATAN,Kecamatan,Mandrehe
12.25.05.2001,4,DESA,Desa,Simaeasi
12.25.05.2002,4,DESA,Desa,Lologolu
12.25.05.2003,4,DESA,Desa,Tuwuna
12.25.05.2004,4,DESA,Desa,Tuhemberua
12.25.05.2005,4,DESA,Desa,Lolozirugi
12.25.05.2006,4,DESA,Desa,Lakhene
12.25.05.2007,4,DESA,Desa,Hiliwaloo I
12.25.05.2008,4,DESA,Desa,Sianaa
12.25.05.2009,4,DESA,Desa,Fadoro
12.25.05.2010,4,DESA,Desa,Iraonogambo
12.25.05.2011,4,DESA,Desa,Tuhoowo
12.25.05.2012,4,DESA,Desa,Fadoro Bahili
12.25.05.2013,4,DESA,Desa,Tumori
12.25.05.2014,4,DESA,Desa,Lasara Baene
12.25.05.2015,4,DESA,Desa,Tetehosi
12.25.05.2016,4,DESA,Desa,Sisarahili I
12.25.05.2017,4,DESA,Desa,Doli-Doli
12.25.05.2018,4,DESA,Desa,Hayo
12.25.05.2019,4,DESA,Desa,Zuzundrao
12.25.05.2020,4,DESA,Desa,Sisobambowo
12.25.06,3,KECAMATAN,Kecamatan,Mandrehe Utara
12.25.06.2001,4,DESA,Desa,Balodano
12.25.06.2002,4,DESA,Desa,Hiambanua
12.25.06.2003,4,DESA,Desa,Hilimayo
12.25.06.2004,4,DESA,Desa,Sihareo
12.25.06.2005,4,DESA,Desa,Lolomboli
12.25.06.2006,4,DESA,Desa,Ononamolo I
12.25.06.2007,4,DESA,Desa,Hilimbaruzo
12.25.06.2008,4,DESA,Desa,Tarahoso
12.25.06.2009,4,DESA,Desa,Ononamolo II
12.25.06.2010,4,DESA,Desa,Taraha
12.25.06.2011,4,DESA,Desa,Lahagu
12.25.06.2012,4,DESA,Desa,Hilimbowo
12.25.07,3,KECAMATAN,Kecamatan,Lolofitu Moi
12.25.07.2001,4,DESA,Desa,Sisobawino II
12.25.07.2002,4,DESA,Desa,Duria
12.25.07.2003,4,DESA,Desa,Ambukha
12.25.07.2004,4,DESA,Desa,Hilimbowo Mau
12.25.07.2005,4,DESA,Desa,Hilimbuasi
12.25.07.2006,4,DESA,Desa,Lolofitu
12.25.07.2007,4,DESA,Desa,Hiliuso
12.25.07.2008,4,DESA,Desa,Wango
12.25.08,3,KECAMATAN,Kecamatan,Ulu Moro'o
12.25.08.2001,4,DESA,Desa,Bukit Tinggi
12.25.08.2002,4,DESA,Desa,Lawelu
12.25.08.2003,4,DESA,Desa,Saloo
12.25.08.2004,4,DESA,Desa,Hilisangawola
12.25.08.2005,4,DESA,Desa,Hilibadalu
12.71,2,KOTA,Kota,Medan
12.71.01,3,KECAMATAN,Kecamatan,Medan Kota
12.71.01.1001,4,KELURAHAN,Kelurahan,Pasar Baru
12.71.01.1002,4,KELURAHAN,Kelurahan,Pusat Pasar
12.71.01.1003,4,KELURAHAN,Kelurahan,Sei Rengas I
12.71.01.1004,4,KELURAHAN,Kelurahan,Mesjid
12.71.01.1005,4,KELURAHAN,Kelurahan,Pandau Hulu I
12.71.01.1006,4,KELURAHAN,Kelurahan,Kotamatsum III
12.71.01.1007,4,KELURAHAN,Kelurahan,Pasar Merah Barat
12.71.01.1008,4,KELURAHAN,Kelurahan,Teladan Timur
12.71.01.1009,4,KELURAHAN,Kelurahan,Teladan Barat
12.71.01.1010,4,KELURAHAN,Kelurahan,Sudirejo
12.71.01.1011,4,KELURAHAN,Kelurahan,Sudirejo II
12.71.01.1012,4,KELURAHAN,Kelurahan,Sitirejo I
12.71.02,3,KECAMATAN,Kecamatan,Medan Sunggal
12.71.02.1001,4,KELURAHAN,Kelurahan,Lalang
12.71.02.1002,4,KELURAHAN,Kelurahan,Sei Sikambing B
12.71.02.1003,4,KELURAHAN,Kelurahan,Sunggal
12.71.02.1004,4,KELURAHAN,Kelurahan,Babura Sunggal
12.71.02.1005,4,KELURAHAN,Kelurahan,Tanjung Rejo
12.71.02.1006,4,KELURAHAN,Kelurahan,Simpang Tanjung
12.71.03,3,KECAMATAN,Kecamatan,Medan Helvetia
12.71.03.1001,4,KELURAHAN,Kelurahan,Helvetia
12.71.03.1002,4,KELURAHAN,Kelurahan,Helvetia Tengah
12.71.03.1003,4,KELURAHAN,Kelurahan,Helvetia Timur
12.71.03.1004,4,KELURAHAN,Kelurahan,Tanjung Gusta
12.71.03.1005,4,KELURAHAN,Kelurahan,Cinta Damai
12.71.03.1006,4,KELURAHAN,Kelurahan,Dwi Kora
12.71.03.1007,4,KELURAHAN,Kelurahan,Sei Sikambing C II
12.71.04,3,KECAMATAN,Kecamatan,Medan Denai
12.71.04.1001,4,KELURAHAN,Kelurahan,Tegal S Mandala I
12.71.04.1002,4,KELURAHAN,Kelurahan,Tegal S Mandala II
12.71.04.1003,4,KELURAHAN,Kelurahan,Tegal S Mandala III
12.71.04.1004,4,KELURAHAN,Kelurahan,Denai
12.71.04.1005,4,KELURAHAN,Kelurahan,Binjai
12.71.04.1006,4,KELURAHAN,Kelurahan,Medan Tenggara
12.71.05,3,KECAMATAN,Kecamatan,Medan Barat
12.71.05.1001,4,KELURAHAN,Kelurahan,Kesawan
12.71.05.1002,4,KELURAHAN,Kelurahan,Silalas
12.71.05.1003,4,KELURAHAN,Kelurahan,Glugur Kota
12.71.05.1004,4,KELURAHAN,Kelurahan,Pulo Berayan Kota
12.71.05.1005,4,KELURAHAN,Kelurahan,Sei Agul
12.71.05.1006,4,KELURAHAN,Kelurahan,Karang Berombak
12.71.06,3,KECAMATAN,Kecamatan,Medan Deli
12.71.06.1001,4,KELURAHAN,Kelurahan,Titipapan
12.71.06.1002,4,KELURAHAN,Kelurahan,Tanjung Mulia Hilir
12.71.06.1003,4,KELURAHAN,Kelurahan,Tanjung Mulya
12.71.06.1004,4,KELURAHAN,Kelurahan,Kota Bangun
12.71.06.1005,4,KELURAHAN,Kelurahan,Mabar
12.71.06.1006,4,KELURAHAN,Kelurahan,Mabar Hilir
12.71.07,3,KECAMATAN,Kecamatan,Medan Tuntungan
12.71.07.1001,4,KELURAHAN,Kelurahan,Tanjung Selamat
12.71.07.1002,4,KELURAHAN,Kelurahan,Simpang Selayang
12.71.07.1003,4,KELURAHAN,Kelurahan,Namo Gajah
12.71.07.1004,4,KELURAHAN,Kelurahan,Kemenangan Tani
12.71.07.1005,4,KELURAHAN,Kelurahan,Laucih
12.71.07.1006,4,KELURAHAN,Kelurahan,Sidomulyo
12.71.07.1007,4,KELURAHAN,Kelurahan,Ladang Bambu
12.71.07.1008,4,KELURAHAN,Kelurahan,Simalingkar B
12.71.07.1009,4,KELURAHAN,Kelurahan,Mangga
12.71.08,3,KECAMATAN,Kecamatan,Medan Belawan
12.71.08.1001,4,KELURAHAN,Kelurahan,Belawan I
12.71.08.1002,4,KELURAHAN,Kelurahan,Belawan II
12.71.08.1003,4,KELURAHAN,Kelurahan,Belawan Bahagia
12.71.08.1004,4,KELURAHAN,Kelurahan,Belawan Bahari
12.71.08.1005,4,KELURAHAN,Kelurahan,Belawan Sicanang
12.71.08.1006,4,KELURAHAN,Kelurahan,Bagan Deli
12.71.09,3,KECAMATAN,Kecamatan,Medan Amplas
12.71.09.1001,4,KELURAHAN,Kelurahan,Amplas
12.71.09.1002,4,KELURAHAN,Kelurahan,Sitirejo II
12.71.09.1003,4,KELURAHAN,Kelurahan,Sitirejo III
12.71.09.1004,4,KELURAHAN,Kelurahan,Harjosari I
12.71.09.1005,4,KELURAHAN,Kelurahan,Harjosari II
12.71.09.1006,4,KELURAHAN,Kelurahan,Timbang Deli
12.71.09.1007,4,KELURAHAN,Kelurahan,Bangun Mulia
12.71.10,3,KECAMATAN,Kecamatan,Medan Area
12.71.10.1001,4,KELURAHAN,Kelurahan,Sukaramai I
12.71.10.1002,4,KELURAHAN,Kelurahan,Sukaramai II
12.71.10.1003,4,KELURAHAN,Kelurahan,Sei Rengas II
12.71.10.1004,4,KELURAHAN,Kelurahan,S. Rengas Permata
12.71.10.1005,4,KELURAHAN,Kelurahan,Pandau Hulu II
12.71.10.1006,4,KELURAHAN,Kelurahan,Kota Matsum I
12.71.10.1007,4,KELURAHAN,Kelurahan,Kota Matsum II
12.71.10.1008,4,KELURAHAN,Kelurahan,Kota Matsum IV
12.71.10.1009,4,KELURAHAN,Kelurahan,Pasar Merah Timur
12.71.10.1010,4,KELURAHAN,Kelurahan,Tegal Sari I
12.71.10.1011,4,KELURAHAN,Kelurahan,Tegal Sari II
12.71.10.1012,4,KELURAHAN,Kelurahan,Tegal Sari III
12.71.11,3,KECAMATAN,Kecamatan,Medan Johor
12.71.11.1001,4,KELURAHAN,Kelurahan,Suka Maju
12.71.11.1002,4,KELURAHAN,Kelurahan,Titi Kuning
12.71.11.1003,4,KELURAHAN,Kelurahan,Kedai Durian
12.71.11.1004,4,KELURAHAN,Kelurahan,Pangkalan Mansur
12.71.11.1005,4,KELURAHAN,Kelurahan,Gedung Johor
12.71.11.1006,4,KELURAHAN,Kelurahan,Kwala Bekala
12.71.12,3,KECAMATAN,Kecamatan,Medan Marelan
12.71.12.1001,4,KELURAHAN,Kelurahan,Labuhan Deli
12.71.12.1002,4,KELURAHAN,Kelurahan,Rengas Pulau
12.71.12.1003,4,KELURAHAN,Kelurahan,Terjun
12.71.12.1004,4,KELURAHAN,Kelurahan,Tanah Enam Ratus
12.71.12.1005,4,KELURAHAN,Kelurahan,Paya Pasir
12.71.13,3,KECAMATAN,Kecamatan,Medan Labuhan
12.71.13.1001,4,KELURAHAN,Kelurahan,Pekan Labuhan
12.71.13.1002,4,KELURAHAN,Kelurahan,Sei Mati
12.71.13.1003,4,KELURAHAN,Kelurahan,Besar
12.71.13.1004,4,KELURAHAN,Kelurahan,Martubung
12.71.13.1005,4,KELURAHAN,Kelurahan,Nelayan Indah
12.71.13.1006,4,KELURAHAN,Kelurahan,Tangkahan
12.71.14,3,KECAMATAN,Kecamatan,Medan Tembung
12.71.14.1001,4,KELURAHAN,Kelurahan,Indra Kasih
12.71.14.1002,4,KELURAHAN,Kelurahan,Sidorejo Hilir
12.71.14.1003,4,KELURAHAN,Kelurahan,Sidorejo
12.71.14.1004,4,KELURAHAN,Kelurahan,Bantan
12.71.14.1005,4,KELURAHAN,Kelurahan,Tembung
12.71.14.1006,4,KELURAHAN,Kelurahan,Bandar Selamat
12.71.14.1007,4,KELURAHAN,Kelurahan,Bantan Timur
12.71.15,3,KECAMATAN,Kecamatan,Medan Maimun
12.71.15.1001,4,KELURAHAN,Kelurahan,Aur
12.71.15.1002,4,KELURAHAN,Kelurahan,Hamdan
12.71.15.1003,4,KELURAHAN,Kelurahan,Jati
12.71.15.1004,4,KELURAHAN,Kelurahan,Sukaraja
12.71.15.1005,4,KELURAHAN,Kelurahan,Sei Mati
12.71.15.1006,4,KELURAHAN,Kelurahan,Kampung Baru
12.71.16,3,KECAMATAN,Kecamatan,Medan Polonia
12.71.16.1001,4,KELURAHAN,Kelurahan,Madras Hulu
12.71.16.1002,4,KELURAHAN,Kelurahan,Polonia
12.71.16.1003,4,KELURAHAN,Kelurahan,Sari Rejo
12.71.16.1004,4,KELURAHAN,Kelurahan,Suka Damai
12.71.16.1005,4,KELURAHAN,Kelurahan,Anggrung
12.71.17,3,KECAMATAN,Kecamatan,Medan Baru
12.71.17.1001,4,KELURAHAN,Kelurahan,Petisah Hulu
12.71.17.1002,4,KELURAHAN,Kelurahan,Babura
12.71.17.1003,4,KELURAHAN,Kelurahan,Merdeka
12.71.17.1004,4,KELURAHAN,Kelurahan,Darat
12.71.17.1005,4,KELURAHAN,Kelurahan,Padang Bulan
12.71.17.1006,4,KELURAHAN,Kelurahan,Titi Rante
12.71.18,3,KECAMATAN,Kecamatan,Medan Perjuangan
12.71.18.1001,4,KELURAHAN,Kelurahan,Pandau Hilir
12.71.18.1002,4,KELURAHAN,Kelurahan,Pahlawan
12.71.18.1003,4,KELURAHAN,Kelurahan,Sei Kera Hilir I
12.71.18.1004,4,KELURAHAN,Kelurahan,Sei Kera Hilir II
12.71.18.1005,4,KELURAHAN,Kelurahan,Sei Kera Hulu
12.71.18.1006,4,KELURAHAN,Kelurahan,Sidorame Timur
12.71.18.1007,4,KELURAHAN,Kelurahan,Sidorame Barat I
12.71.18.1008,4,KELURAHAN,Kelurahan,Sidorame Barat II
12.71.18.1009,4,KELURAHAN,Kelurahan,Tegalrejo
12.71.19,3,KECAMATAN,Kecamatan,Medan Petisah
12.71.19.1001,4,KELURAHAN,Kelurahan,Petisah Tengah
12.71.19.1002,4,KELURAHAN,Kelurahan,Sekip
12.71.19.1003,4,KELURAHAN,Kelurahan,Sei Sikambing D
12.71.19.1004,4,KELURAHAN,Kelurahan,Sei Putih Barat
12.71.19.1005,4,KELURAHAN,Kelurahan,Sei Putih Tengah
12.71.19.1006,4,KELURAHAN,Kelurahan,Sei Putih Timur I
12.71.19.1007,4,KELURAHAN,Kelurahan,Sei Putih Timur II
12.71.20,3,KECAMATAN,Kecamatan,Medan Timur
12.71.20.1001,4,KELURAHAN,Kelurahan,Gang Buntu
12.71.20.1002,4,KELURAHAN,Kelurahan,Sidodadi
12.71.20.1003,4,KELURAHAN,Kelurahan,Durian
12.71.20.1004,4,KELURAHAN,Kelurahan,Glugur Darat I
12.71.20.1005,4,KELURAHAN,Kelurahan,Glugur Darat II
12.71.20.1006,4,KELURAHAN,Kelurahan,P Berayan Darat I
12.71.20.1007,4,KELURAHAN,Kelurahan,P Berayan Darat II
12.71.20.1008,4,KELURAHAN,Kelurahan,P Berayan Bengkel
12.71.20.1009,4,KELURAHAN,Kelurahan,PB Bengkel Baru
12.71.20.1010,4,KELURAHAN,Kelurahan,Perintis
12.71.20.1011,4,KELURAHAN,Kelurahan,Gaharu
12.71.21,3,KECAMATAN,Kecamatan,Medan Selayang
12.71.21.1001,4,KELURAHAN,Kelurahan,Asam Kumbang
12.71.21.1002,4,KELURAHAN,Kelurahan,Tanjungsari
12.71.21.1003,4,KELURAHAN,Kelurahan,P Bulan Selayang II
12.71.21.1004,4,KELURAHAN,Kelurahan,Beringin
12.71.21.1005,4,KELURAHAN,Kelurahan,P Bulan Selayang I
12.71.21.1006,4,KELURAHAN,Kelurahan,Sempakata
12.72,2,KOTA,Kota,Pematangsiantar
12.72.01,3,KECAMATAN,Kecamatan,Siantar Timur
12.72.01.1001,4,KELURAHAN,Kelurahan,Kebun Sayur
12.72.01.1002,4,KELURAHAN,Kelurahan,Tomuan
12.72.01.1003,4,KELURAHAN,Kelurahan,Pahlawan
12.72.01.1004,4,KELURAHAN,Kelurahan,Asuhan
12.72.01.1005,4,KELURAHAN,Kelurahan,Merdeka
12.72.01.1006,4,KELURAHAN,Kelurahan,Pardomuan
12.72.01.1007,4,KELURAHAN,Kelurahan,Siopat Suhu
12.72.02,3,KECAMATAN,Kecamatan,Siantar Barat
12.72.02.1001,4,KELURAHAN,Kelurahan,Dwikora
12.72.02.1002,4,KELURAHAN,Kelurahan,Proklamasi
12.72.02.1003,4,KELURAHAN,Kelurahan,Bantan
12.72.02.1004,4,KELURAHAN,Kelurahan,Timbang Galung
12.72.02.1005,4,KELURAHAN,Kelurahan,Simarito
12.72.02.1006,4,KELURAHAN,Kelurahan,Sipinggolpinggol
12.72.02.1007,4,KELURAHAN,Kelurahan,Banjar
12.72.02.1008,4,KELURAHAN,Kelurahan,Teladan
12.72.03,3,KECAMATAN,Kecamatan,Siantar Utara
12.72.03.1001,4,KELURAHAN,Kelurahan,Melayu
12.72.03.1002,4,KELURAHAN,Kelurahan,Martoba
12.72.03.1003,4,KELURAHAN,Kelurahan,Baru
12.72.03.1004,4,KELURAHAN,Kelurahan,Sukadame
12.72.03.1005,4,KELURAHAN,Kelurahan,Kahean
12.72.03.1006,4,KELURAHAN,Kelurahan,Sigulanggulang
12.72.03.1007,4,KELURAHAN,Kelurahan,Bane
12.72.04,3,KECAMATAN,Kecamatan,Siantar Selatan
12.72.04.1001,4,KELURAHAN,Kelurahan,Toba
12.72.04.1002,4,KELURAHAN,Kelurahan,Karo
12.72.04.1003,4,KELURAHAN,Kelurahan,Simalungun
12.72.04.1004,4,KELURAHAN,Kelurahan,Martimbang
12.72.04.1005,4,KELURAHAN,Kelurahan,Kristen
12.72.04.1006,4,KELURAHAN,Kelurahan,Aek Nauli
12.72.05,3,KECAMATAN,Kecamatan,Siantar Marihat
12.72.05.1002,4,KELURAHAN,Kelurahan,Sukaraja
12.72.05.1005,4,KELURAHAN,Kelurahan,Baringin Pancur Nauli
12.72.05.1006,4,KELURAHAN,Kelurahan,Pardamean
12.72.05.1007,4,KELURAHAN,Kelurahan,Sukamaju
12.72.05.1008,4,KELURAHAN,Kelurahan,Parhorasan Nauli
12.72.05.1009,4,KELURAHAN,Kelurahan,Sukamakmur
12.72.05.1010,4,KELURAHAN,Kelurahan,Mekar Nauli
12.72.06,3,KECAMATAN,Kecamatan,Siantar Martoba
12.72.06.1001,4,KELURAHAN,Kelurahan,Sumber Jaya
12.72.06.1003,4,KELURAHAN,Kelurahan,Tambun Nabolon
12.72.06.1007,4,KELURAHAN,Kelurahan,Naga Pita
12.72.06.1008,4,KELURAHAN,Kelurahan,Pondok Sayur
12.72.06.1009,4,KELURAHAN,Kelurahan,Tanjung Tongah
12.72.06.1010,4,KELURAHAN,Kelurahan,Naga Pitu
12.72.06.1011,4,KELURAHAN,Kelurahan,Tanjung Pinggir
12.72.07,3,KECAMATAN,Kecamatan,Siantar Sitalasari
12.72.07.1001,4,KELURAHAN,Kelurahan,Gurilla
12.72.07.1002,4,KELURAHAN,Kelurahan,Bah Kapul
12.72.07.1003,4,KELURAHAN,Kelurahan,Setia Negara
12.72.07.1004,4,KELURAHAN,Kelurahan,Bukit Sofa
12.72.07.1005,4,KELURAHAN,Kelurahan,Bah Sorma
12.72.08,3,KECAMATAN,Kecamatan,Siantar Marimbun
12.72.08.1001,4,KELURAHAN,Kelurahan,Simarimbun
12.72.08.1002,4,KELURAHAN,Kelurahan,Tong Marimbun
12.72.08.1003,4,KELURAHAN,Kelurahan,Naga Huta
12.72.08.1004,4,KELURAHAN,Kelurahan,Naga Huta Timur
12.72.08.1005,4,KELURAHAN,Kelurahan,Pematang Marihat
12.72.08.1006,4,KELURAHAN,Kelurahan,Marihat Jaya
12.73,2,KOTA,Kota,Sibolga
12.73.01,3,KECAMATAN,Kecamatan,Sibolga Utara
12.73.01.1001,4,KELURAHAN,Kelurahan,Huta Barangan
12.73.01.1002,4,KELURAHAN,Kelurahan,Angin Nauli
12.73.01.1003,4,KELURAHAN,Kelurahan,Huta Tonga-Tonga
12.73.01.1004,4,KELURAHAN,Kelurahan,Sibolga Ilir
12.73.01.1005,4,KELURAHAN,Kelurahan,Simare-Mare
12.73.02,3,KECAMATAN,Kecamatan,Sibolga Kota
12.73.02.1001,4,KELURAHAN,Kelurahan,Kota Baringin
12.73.02.1002,4,KELURAHAN,Kelurahan,Pasar Baru
12.73.02.1003,4,KELURAHAN,Kelurahan,Pasar Belakang
12.73.02.1004,4,KELURAHAN,Kelurahan,Pancuran Gerobak
12.73.03,3,KECAMATAN,Kecamatan,Sibolga Selatan
12.73.03.1001,4,KELURAHAN,Kelurahan,Aek Habil
12.73.03.1002,4,KELURAHAN,Kelurahan,Aek Manis
12.73.03.1003,4,KELURAHAN,Kelurahan,Aek Muara Pinang
12.73.03.1004,4,KELURAHAN,Kelurahan,Aek Parombunan
12.73.04,3,KECAMATAN,Kecamatan,Sibolga Sambas
12.73.04.1001,4,KELURAHAN,Kelurahan,Pancuran Kerambil
12.73.04.1002,4,KELURAHAN,Kelurahan,Pancuran Dewa
12.73.04.1003,4,KELURAHAN,Kelurahan,Pancuran Pinang
12.73.04.1004,4,KELURAHAN,Kelurahan,Pancuran Bambu
12.74,2,KOTA,Kota,Tanjung Balai
12.74.01,3,KECAMATAN,Kecamatan,Tanjung Balai Selatan
12.74.01.1001,4,KELURAHAN,Kelurahan,Tanjung Balai Kota I
12.74.01.1002,4,KELURAHAN,Kelurahan,Tanjung Balai Kota II
12.74.01.1003,4,KELURAHAN,Kelurahan,Perwira
12.74.01.1004,4,KELURAHAN,Kelurahan,Karya
12.74.01.1005,4,KELURAHAN,Kelurahan,Pantai Burung
12.74.01.1006,4,KELURAHAN,Kelurahan,Indra Sakti
12.74.02,3,KECAMATAN,Kecamatan,Tanjung Balai Utara
12.74.02.1001,4,KELURAHAN,Kelurahan,Tanjung Balai Kota III
